index,accX,accY,accZ,gyroX,gyroY,gyroZ
99,0.03369140625, -0.02734375, -1.05810546875, -1.2195121951219514, 2.073170731707317, -0.24390243902439027
101,0.0390625, -0.02734375, -1.05810546875, -1.0975609756097562, 1.8902439024390245, -0.1829268292682927
103,0.0390625, -0.02734375, -1.05810546875, -1.0975609756097562, 1.8902439024390245, -0.1829268292682927
105,0.0390625, -0.02783203125, -1.0615234375, -1.1585365853658538, 1.829268292682927, -0.30487804878048785
107,0.0390625, -0.02783203125, -1.0615234375, -1.1585365853658538, 1.829268292682927, -0.30487804878048785
109,0.03564453125, -0.0302734375, -1.052734375, -1.1585365853658538, 1.829268292682927, -0.1829268292682927
111,0.03564453125, -0.0302734375, -1.052734375, -1.1585365853658538, 1.829268292682927, -0.1829268292682927
113,0.0341796875, -0.03076171875, -1.05419921875, -1.2195121951219514, 1.8902439024390245, -0.24390243902439027
115,0.0341796875, -0.03076171875, -1.05419921875, -1.2195121951219514, 1.8902439024390245, -0.24390243902439027
117,0.03955078125, -0.02392578125, -1.06494140625, -1.2804878048780488, 2.073170731707317, -0.12195121951219513
119,0.03955078125, -0.02392578125, -1.06494140625, -1.2804878048780488, 2.073170731707317, -0.12195121951219513
121,0.0322265625, -0.0322265625, -1.06494140625, -1.1585365853658538, 1.8902439024390245, -0.06097560975609757
123,0.0322265625, -0.0322265625, -1.06494140625, -1.1585365853658538, 1.8902439024390245, -0.06097560975609757
125,0.03662109375, -0.0224609375, -1.06689453125, -1.0365853658536586, 2.0121951219512195, -0.12195121951219513
127,0.03662109375, -0.0224609375, -1.06689453125, -1.0365853658536586, 2.0121951219512195, -0.12195121951219513
129,0.0380859375, -0.02685546875, -1.05908203125, -1.2195121951219514, 1.9512195121951221, -0.12195121951219513
131,0.0380859375, -0.02685546875, -1.05908203125, -1.2195121951219514, 1.9512195121951221, -0.12195121951219513
133,0.03662109375, -0.02880859375, -1.05224609375, -1.2804878048780488, 2.073170731707317, -0.24390243902439027
135,0.03662109375, -0.02880859375, -1.05224609375, -1.2804878048780488, 2.073170731707317, -0.24390243902439027
137,0.03369140625, -0.03173828125, -1.0556640625, -1.2195121951219514, 1.8902439024390245, -0.1829268292682927
139,0.03369140625, -0.03173828125, -1.0556640625, -1.2195121951219514, 1.8902439024390245, -0.1829268292682927
141,0.041015625, -0.02880859375, -1.0634765625, -1.1585365853658538, 1.829268292682927, -0.24390243902439027
143,0.041015625, -0.02880859375, -1.0634765625, -1.1585365853658538, 1.829268292682927, -0.24390243902439027
145,0.04345703125, -0.03271484375, -1.0654296875, -1.0365853658536586, 1.9512195121951221, -0.12195121951219513
147,0.04345703125, -0.03271484375, -1.0654296875, -1.0365853658536586, 1.9512195121951221, -0.12195121951219513
149,0.03271484375, -0.02392578125, -1.06298828125, -1.2195121951219514, 1.7682926829268295, -0.24390243902439027
151,0.03271484375, -0.02392578125, -1.06298828125, -1.2195121951219514, 1.7682926829268295, -0.24390243902439027
153,0.0390625, -0.0283203125, -1.05712890625, -1.2804878048780488, 2.0121951219512195, -0.06097560975609757
155,0.0390625, -0.0283203125, -1.05712890625, -1.2804878048780488, 2.0121951219512195, -0.06097560975609757
157,0.04052734375, -0.0322265625, -1.06298828125, -1.0975609756097562, 1.9512195121951221, -0.12195121951219513
159,0.04052734375, -0.0322265625, -1.06298828125, -1.0975609756097562, 1.9512195121951221, -0.12195121951219513
161,0.04052734375, -0.03271484375, -1.064453125, -1.0975609756097562, 2.073170731707317, -0.1829268292682927
163,0.04052734375, -0.03271484375, -1.064453125, -1.0975609756097562, 2.073170731707317, -0.1829268292682927
165,0.03564453125, -0.03271484375, -1.06640625, -1.1585365853658538, 2.073170731707317, -0.24390243902439027
167,0.03564453125, -0.03271484375, -1.06640625, -1.1585365853658538, 2.073170731707317, -0.24390243902439027
169,0.0439453125, -0.02978515625, -1.06103515625, -1.2804878048780488, 1.9512195121951221, -0.12195121951219513
171,0.0439453125, -0.02978515625, -1.06103515625, -1.2804878048780488, 1.9512195121951221, -0.12195121951219513
173,0.03857421875, -0.0263671875, -1.06591796875, -1.0365853658536586, 2.1341463414634148, -0.1829268292682927
175,0.03857421875, -0.0263671875, -1.06591796875, -1.0365853658536586, 2.1341463414634148, -0.1829268292682927
177,0.03564453125, -0.03173828125, -1.0625, -1.0975609756097562, 1.9512195121951221, -0.24390243902439027
179,0.03564453125, -0.03173828125, -1.0625, -1.0975609756097562, 1.9512195121951221, -0.24390243902439027
181,0.03515625, -0.0234375, -1.0556640625, -1.2195121951219514, 2.073170731707317, -0.1829268292682927
183,0.03515625, -0.0234375, -1.0556640625, -1.2195121951219514, 2.073170731707317, -0.1829268292682927
185,0.03759765625, -0.0283203125, -1.05810546875, -1.3414634146341464, 1.8902439024390245, -0.1829268292682927
187,0.03759765625, -0.0283203125, -1.05810546875, -1.3414634146341464, 1.8902439024390245, -0.1829268292682927
189,0.0400390625, -0.02294921875, -1.0615234375, -1.0975609756097562, 1.8902439024390245, -0.1829268292682927
191,0.0400390625, -0.02294921875, -1.0615234375, -1.0975609756097562, 1.8902439024390245, -0.1829268292682927
193,0.0361328125, -0.02294921875, -1.05859375, -1.0975609756097562, 1.8902439024390245, -0.24390243902439027
195,0.0361328125, -0.02294921875, -1.05859375, -1.0975609756097562, 1.8902439024390245, -0.24390243902439027
197,0.03466796875, -0.02978515625, -1.068359375, -1.0975609756097562, 1.8902439024390245, -0.1829268292682927
199,0.03466796875, -0.02978515625, -1.068359375, -1.0975609756097562, 1.8902439024390245, -0.1829268292682927
201,0.0361328125, -0.03125, -1.0615234375, -1.2804878048780488, 1.9512195121951221, -0.06097560975609757
203,0.0361328125, -0.03125, -1.0615234375, -1.2804878048780488, 1.9512195121951221, -0.06097560975609757
205,0.03955078125, -0.025390625, -1.052734375, -1.2195121951219514, 2.1341463414634148, -0.12195121951219513
207,0.03955078125, -0.025390625, -1.052734375, -1.2195121951219514, 2.1341463414634148, -0.12195121951219513
209,0.0380859375, -0.0234375, -1.06103515625, -1.2195121951219514, 1.8902439024390245, -0.24390243902439027
211,0.0380859375, -0.0234375, -1.06103515625, -1.2195121951219514, 1.8902439024390245, -0.24390243902439027
213,0.0400390625, -0.0283203125, -1.06201171875, -1.0975609756097562, 1.9512195121951221, -0.24390243902439027
215,0.0400390625, -0.0283203125, -1.06201171875, -1.0975609756097562, 1.9512195121951221, -0.24390243902439027
217,0.03662109375, -0.03076171875, -1.06640625, -1.2804878048780488, 1.8902439024390245, -0.1829268292682927
219,0.03662109375, -0.03076171875, -1.06640625, -1.2804878048780488, 1.8902439024390245, -0.1829268292682927
221,0.0380859375, -0.0302734375, -1.05078125, -0.9756097560975611, 1.7682926829268295, -0.12195121951219513
223,0.0380859375, -0.0302734375, -1.05078125, -0.9756097560975611, 1.7682926829268295, -0.12195121951219513
225,0.03955078125, -0.03076171875, -1.0478515625, -1.3414634146341464, 1.7682926829268295, -0.24390243902439027
227,0.03955078125, -0.03076171875, -1.0478515625, -1.3414634146341464, 1.7682926829268295, -0.24390243902439027
229,0.03759765625, -0.0244140625, -1.06689453125, -1.0975609756097562, 1.6463414634146343, -0.24390243902439027
231,0.03759765625, -0.0244140625, -1.06689453125, -1.0975609756097562, 1.6463414634146343, -0.24390243902439027
233,0.03466796875, -0.03369140625, -1.0576171875, -1.0975609756097562, 1.7682926829268295, -0.1829268292682927
235,0.03466796875, -0.03369140625, -1.0576171875, -1.0975609756097562, 1.7682926829268295, -0.1829268292682927
237,0.0380859375, -0.03125, -1.0517578125, -1.0975609756097562, 1.707317073170732, -0.12195121951219513
239,0.0380859375, -0.03125, -1.0517578125, -1.0975609756097562, 1.707317073170732, -0.12195121951219513
241,0.03955078125, -0.03076171875, -1.05078125, -1.0975609756097562, 1.9512195121951221, -0.12195121951219513
243,0.03955078125, -0.03076171875, -1.05078125, -1.0975609756097562, 1.9512195121951221, -0.12195121951219513
245,0.0361328125, -0.02392578125, -1.0634765625, -1.2195121951219514, 2.0121951219512195, -0.06097560975609757
247,0.0361328125, -0.02392578125, -1.0634765625, -1.2195121951219514, 2.0121951219512195, -0.06097560975609757
249,0.04150390625, -0.02587890625, -1.05859375, -1.0975609756097562, 1.9512195121951221, -0.12195121951219513
251,0.04150390625, -0.02587890625, -1.05859375, -1.0975609756097562, 1.9512195121951221, -0.12195121951219513
253,0.03515625, -0.02978515625, -1.052734375, -1.1585365853658538, 1.9512195121951221, -0.1829268292682927
255,0.03515625, -0.02978515625, -1.052734375, -1.1585365853658538, 1.9512195121951221, -0.1829268292682927
257,0.03955078125, -0.02783203125, -1.05908203125, -1.3414634146341464, 1.829268292682927, -0.24390243902439027
259,0.03955078125, -0.02783203125, -1.05908203125, -1.3414634146341464, 1.829268292682927, -0.24390243902439027
261,0.03271484375, -0.03076171875, -1.06396484375, -1.2195121951219514, 2.0121951219512195, -0.12195121951219513
263,0.03271484375, -0.03076171875, -1.06396484375, -1.2195121951219514, 2.0121951219512195, -0.12195121951219513
265,0.0341796875, -0.0283203125, -1.06201171875, -1.0975609756097562, 1.8902439024390245, -0.12195121951219513
267,0.0341796875, -0.0283203125, -1.06201171875, -1.0975609756097562, 1.8902439024390245, -0.12195121951219513
269,0.03955078125, -0.02685546875, -1.0634765625, -1.1585365853658538, 2.0121951219512195, -0.1829268292682927
271,0.03955078125, -0.02685546875, -1.0634765625, -1.1585365853658538, 2.0121951219512195, -0.1829268292682927
273,0.04345703125, -0.02978515625, -1.05810546875, -1.0975609756097562, 1.9512195121951221, -0.1829268292682927
275,0.04345703125, -0.02978515625, -1.05810546875, -1.0975609756097562, 1.9512195121951221, -0.1829268292682927
277,0.03857421875, -0.0302734375, -1.0537109375, -1.2195121951219514, 1.9512195121951221, -0.24390243902439027
279,0.03857421875, -0.0302734375, -1.0537109375, -1.2195121951219514, 1.9512195121951221, -0.24390243902439027
281,0.03662109375, -0.033203125, -1.05224609375, -1.1585365853658538, 1.9512195121951221, -0.12195121951219513
283,0.03662109375, -0.033203125, -1.05224609375, -1.1585365853658538, 1.9512195121951221, -0.12195121951219513
285,0.03076171875, -0.02490234375, -1.060546875, -1.0975609756097562, 1.8902439024390245, -0.24390243902439027
287,0.03076171875, -0.02490234375, -1.060546875, -1.0975609756097562, 1.8902439024390245, -0.24390243902439027
289,0.03955078125, -0.029296875, -1.05908203125, -1.1585365853658538, 1.829268292682927, -0.30487804878048785
291,0.03955078125, -0.029296875, -1.05908203125, -1.1585365853658538, 1.829268292682927, -0.30487804878048785
293,0.0400390625, -0.02490234375, -1.0625, -1.2804878048780488, 1.8902439024390245, -0.30487804878048785
295,0.0400390625, -0.02490234375, -1.0625, -1.2804878048780488, 1.8902439024390245, -0.30487804878048785
297,0.03173828125, -0.03076171875, -1.0576171875, -1.2804878048780488, 1.9512195121951221, -0.24390243902439027
299,0.03173828125, -0.03076171875, -1.0576171875, -1.2804878048780488, 1.9512195121951221, -0.24390243902439027
301,0.03955078125, -0.033203125, -1.06396484375, -1.1585365853658538, 1.8902439024390245, -0.1829268292682927
303,0.03955078125, -0.033203125, -1.06396484375, -1.1585365853658538, 1.8902439024390245, -0.1829268292682927
305,0.03857421875, -0.02880859375, -1.0546875, -1.3414634146341464, 1.829268292682927, -0.30487804878048785
307,0.03857421875, -0.02880859375, -1.0546875, -1.3414634146341464, 1.829268292682927, -0.30487804878048785
309,0.03759765625, -0.02490234375, -1.05615234375, -1.3414634146341464, 2.0121951219512195, -0.1829268292682927
311,0.03759765625, -0.02490234375, -1.05615234375, -1.3414634146341464, 2.0121951219512195, -0.1829268292682927
313,0.03955078125, -0.02880859375, -1.06298828125, -1.1585365853658538, 1.829268292682927, -0.1829268292682927
315,0.03955078125, -0.02880859375, -1.06298828125, -1.1585365853658538, 1.829268292682927, -0.1829268292682927
317,0.03271484375, -0.0263671875, -1.0693359375, -1.1585365853658538, 1.8902439024390245, -0.06097560975609757
319,0.03271484375, -0.0263671875, -1.0693359375, -1.1585365853658538, 1.8902439024390245, -0.06097560975609757
321,0.0390625, -0.02197265625, -1.05810546875, -1.402439024390244, 2.073170731707317, -0.06097560975609757
323,0.0390625, -0.02197265625, -1.05810546875, -1.402439024390244, 2.073170731707317, -0.06097560975609757
325,0.03564453125, -0.0302734375, -1.0546875, -1.2195121951219514, 1.829268292682927, -0.3658536585365854
327,0.03564453125, -0.0302734375, -1.0546875, -1.2195121951219514, 1.829268292682927, -0.3658536585365854
329,0.03466796875, -0.02734375, -1.0595703125, -1.1585365853658538, 1.7682926829268295, -0.1829268292682927
331,0.03466796875, -0.02734375, -1.0595703125, -1.1585365853658538, 1.7682926829268295, -0.1829268292682927
333,0.0390625, -0.02490234375, -1.060546875, -1.2195121951219514, 1.9512195121951221, -0.1829268292682927
335,0.0390625, -0.02490234375, -1.060546875, -1.2195121951219514, 1.9512195121951221, -0.1829268292682927
337,0.02978515625, -0.02783203125, -1.0654296875, -1.2804878048780488, 2.1341463414634148, -0.06097560975609757
339,0.02978515625, -0.02783203125, -1.0654296875, -1.2804878048780488, 2.1341463414634148, -0.06097560975609757
341,0.04150390625, -0.02734375, -1.04931640625, -1.3414634146341464, 1.9512195121951221, -0.24390243902439027
343,0.04150390625, -0.02734375, -1.04931640625, -1.3414634146341464, 1.9512195121951221, -0.24390243902439027
345,0.0380859375, -0.03125, -1.060546875, -1.2195121951219514, 1.7682926829268295, -0.1829268292682927
