index,accX,accY,accZ,gyroX,gyroY,gyroZ
0,0.03564453125, -0.06640625, -0.9833984375, -0.7926829268292683, 2.25609756097561, 0.1829268292682927
2,0.03564453125, -0.06640625, -0.9833984375, -0.7926829268292683, 2.25609756097561, 0.1829268292682927
4,0.0322265625, -0.06787109375, -0.98388671875, -0.9756097560975611, 2.3170731707317076, 0.1829268292682927
6,0.0322265625, -0.06787109375, -0.98388671875, -0.9756097560975611, 2.3170731707317076, 0.1829268292682927
8,0.02880859375, -0.06640625, -0.98388671875, -0.9146341463414634, 2.1341463414634148, 0.1829268292682927
10,0.02880859375, -0.06640625, -0.98388671875, -0.9146341463414634, 2.1341463414634148, 0.1829268292682927
12,0.029296875, -0.06982421875, -0.984375, -1.0365853658536586, 2.1341463414634148, 0.3658536585365854
14,0.029296875, -0.06982421875, -0.984375, -1.0365853658536586, 2.1341463414634148, 0.3658536585365854
16,0.03564453125, -0.0654296875, -0.98095703125, -0.9756097560975611, 2.25609756097561, 0.24390243902439027
18,0.03564453125, -0.0654296875, -0.98095703125, -0.9756097560975611, 2.25609756097561, 0.24390243902439027
20,0.03515625, -0.06591796875, -0.984375, -0.9756097560975611, 2.1951219512195124, 0.48780487804878053
22,0.03515625, -0.06591796875, -0.984375, -0.9756097560975611, 2.1951219512195124, 0.48780487804878053
24,0.0341796875, -0.06298828125, -0.9833984375, -0.9146341463414634, 2.25609756097561, 0.30487804878048785
26,0.0341796875, -0.06298828125, -0.9833984375, -0.9146341463414634, 2.25609756097561, 0.30487804878048785
28,0.03173828125, -0.0654296875, -0.98974609375, -1.0975609756097562, 2.1341463414634148, 0.426829268292683
30,0.03173828125, -0.0654296875, -0.98974609375, -1.0975609756097562, 2.1341463414634148, 0.426829268292683
32,0.03271484375, -0.06689453125, -0.9814453125, -0.853658536585366, 2.1951219512195124, 0.12195121951219513
34,0.03271484375, -0.06689453125, -0.9814453125, -0.853658536585366, 2.1951219512195124, 0.12195121951219513
36,0.0322265625, -0.06787109375, -0.982421875, -0.9756097560975611, 2.25609756097561, 0.12195121951219513
38,0.0322265625, -0.06787109375, -0.982421875, -0.9756097560975611, 2.25609756097561, 0.12195121951219513
40,0.0380859375, -0.0673828125, -0.98388671875, -0.9756097560975611, 2.1951219512195124, 0.24390243902439027
42,0.0380859375, -0.0673828125, -0.98388671875, -0.9756097560975611, 2.1951219512195124, 0.24390243902439027
44,0.03515625, -0.06494140625, -0.98291015625, -0.853658536585366, 2.1951219512195124, 0.30487804878048785
46,0.03515625, -0.06494140625, -0.98291015625, -0.853658536585366, 2.1951219512195124, 0.30487804878048785
48,0.03173828125, -0.06396484375, -0.98095703125, -0.853658536585366, 2.3170731707317076, 0.24390243902439027
50,0.03173828125, -0.06396484375, -0.98095703125, -0.853658536585366, 2.3170731707317076, 0.24390243902439027
52,0.03173828125, -0.0654296875, -0.9833984375, -0.9146341463414634, 2.1341463414634148, 0.24390243902439027
54,0.03173828125, -0.0654296875, -0.9833984375, -0.9146341463414634, 2.1341463414634148, 0.24390243902439027
56,0.03173828125, -0.06689453125, -0.986328125, -1.0975609756097562, 2.378048780487805, 0.24390243902439027
58,0.03173828125, -0.06689453125, -0.986328125, -1.0975609756097562, 2.378048780487805, 0.24390243902439027
60,0.03662109375, -0.06396484375, -0.98193359375, -0.9756097560975611, 2.1341463414634148, 0.30487804878048785
62,0.03662109375, -0.06396484375, -0.98193359375, -0.9756097560975611, 2.1341463414634148, 0.30487804878048785
64,0.03515625, -0.0615234375, -0.98291015625, -0.9146341463414634, 2.1341463414634148, 0.426829268292683
66,0.03515625, -0.0615234375, -0.98291015625, -0.9146341463414634, 2.1341463414634148, 0.426829268292683
68,0.0341796875, -0.0712890625, -0.98486328125, -0.853658536585366, 2.1341463414634148, 0.24390243902439027
70,0.0341796875, -0.0712890625, -0.98486328125, -0.853658536585366, 2.1341463414634148, 0.24390243902439027
72,0.033203125, -0.06201171875, -0.98583984375, -0.9146341463414634, 2.1951219512195124, 0.24390243902439027
74,0.033203125, -0.06201171875, -0.98583984375, -0.9146341463414634, 2.1951219512195124, 0.24390243902439027
76,0.03076171875, -0.06396484375, -0.9853515625, -0.9756097560975611, 2.3170731707317076, 0.24390243902439027
78,0.03076171875, -0.06396484375, -0.9853515625, -0.9756097560975611, 2.3170731707317076, 0.24390243902439027
80,0.033203125, -0.06591796875, -0.984375, -0.9146341463414634, 2.25609756097561, 0.1829268292682927
82,0.033203125, -0.06591796875, -0.984375, -0.9146341463414634, 2.25609756097561, 0.1829268292682927
84,0.033203125, -0.06494140625, -0.98388671875, -0.9146341463414634, 2.1951219512195124, 0.24390243902439027
86,0.033203125, -0.06494140625, -0.98388671875, -0.9146341463414634, 2.1951219512195124, 0.24390243902439027
88,0.0302734375, -0.06689453125, -0.982421875, -0.853658536585366, 2.3170731707317076, 0.3658536585365854
90,0.0302734375, -0.06689453125, -0.982421875, -0.853658536585366, 2.3170731707317076, 0.3658536585365854
92,0.033203125, -0.06787109375, -0.98095703125, -0.9756097560975611, 2.378048780487805, 0.1829268292682927
94,0.033203125, -0.06787109375, -0.98095703125, -0.9756097560975611, 2.378048780487805, 0.1829268292682927
96,0.03466796875, -0.06396484375, -0.98291015625, -0.9146341463414634, 2.1341463414634148, 0.24390243902439027
98,0.03466796875, -0.06396484375, -0.98291015625, -0.9146341463414634, 2.1341463414634148, 0.24390243902439027
100,0.029296875, -0.0693359375, -0.9912109375, -0.853658536585366, 2.1341463414634148, 0.24390243902439027
102,0.029296875, -0.0693359375, -0.9912109375, -0.853658536585366, 2.1341463414634148, 0.24390243902439027
104,0.03076171875, -0.06591796875, -0.98388671875, -0.9756097560975611, 2.1951219512195124, 0.30487804878048785
106,0.03076171875, -0.06591796875, -0.98388671875, -0.9756097560975611, 2.1951219512195124, 0.30487804878048785
108,0.0322265625, -0.06640625, -0.9833984375, -1.0365853658536586, 2.1951219512195124, 0.24390243902439027
110,0.0322265625, -0.06640625, -0.9833984375, -1.0365853658536586, 2.1951219512195124, 0.24390243902439027
112,0.0322265625, -0.06494140625, -0.9892578125, -0.7926829268292683, 2.3170731707317076, 0.12195121951219513
114,0.0322265625, -0.06494140625, -0.9892578125, -0.7926829268292683, 2.3170731707317076, 0.12195121951219513
116,0.03564453125, -0.06494140625, -0.97998046875, -0.9146341463414634, 2.25609756097561, 0.30487804878048785
118,0.03564453125, -0.06494140625, -0.97998046875, -0.9146341463414634, 2.25609756097561, 0.30487804878048785
120,0.03369140625, -0.068359375, -0.986328125, -0.9146341463414634, 2.3170731707317076, 0.24390243902439027
122,0.03369140625, -0.068359375, -0.986328125, -0.9146341463414634, 2.3170731707317076, 0.24390243902439027
124,0.03662109375, -0.06201171875, -0.98779296875, -0.853658536585366, 2.25609756097561, 0.1829268292682927
126,0.03662109375, -0.06201171875, -0.98779296875, -0.853658536585366, 2.25609756097561, 0.1829268292682927
128,0.03173828125, -0.06640625, -0.98193359375, -1.0365853658536586, 2.3170731707317076, 0.1829268292682927
130,0.03173828125, -0.06640625, -0.98193359375, -1.0365853658536586, 2.3170731707317076, 0.1829268292682927
132,0.03369140625, -0.0634765625, -0.98193359375, -0.9146341463414634, 2.378048780487805, 0.1829268292682927
134,0.03369140625, -0.0634765625, -0.98193359375, -0.9146341463414634, 2.378048780487805, 0.1829268292682927
136,0.0341796875, -0.0673828125, -0.982421875, -0.853658536585366, 2.1951219512195124, 0.12195121951219513
138,0.0341796875, -0.0673828125, -0.982421875, -0.853658536585366, 2.1951219512195124, 0.12195121951219513
140,0.03369140625, -0.0625, -0.98193359375, -0.9146341463414634, 2.3170731707317076, 0.1829268292682927
142,0.03369140625, -0.0625, -0.98193359375, -0.9146341463414634, 2.3170731707317076, 0.1829268292682927
144,0.029296875, -0.06591796875, -0.98779296875, -0.6707317073170732, 2.0121951219512195, 0.24390243902439027
146,0.029296875, -0.06591796875, -0.98779296875, -0.6707317073170732, 2.0121951219512195, 0.24390243902439027
148,0.03076171875, -0.068359375, -0.98193359375, -0.9146341463414634, 2.1341463414634148, 0.24390243902439027
150,0.03076171875, -0.068359375, -0.98193359375, -0.9146341463414634, 2.1341463414634148, 0.24390243902439027
152,0.03466796875, -0.064453125, -0.986328125, -1.0365853658536586, 2.0121951219512195, 0.24390243902439027
154,0.03466796875, -0.064453125, -0.986328125, -1.0365853658536586, 2.0121951219512195, 0.24390243902439027
156,0.02978515625, -0.06494140625, -0.98388671875, -0.9756097560975611, 2.25609756097561, 0.426829268292683
158,0.02978515625, -0.06494140625, -0.98388671875, -0.9756097560975611, 2.25609756097561, 0.426829268292683
160,0.02880859375, -0.06396484375, -0.98486328125, -0.853658536585366, 2.1951219512195124, 0.1829268292682927
162,0.02880859375, -0.06396484375, -0.98486328125, -0.853658536585366, 2.1951219512195124, 0.1829268292682927
164,0.03271484375, -0.0634765625, -0.98046875, -0.7926829268292683, 2.3170731707317076, 0.1829268292682927
166,0.03271484375, -0.0634765625, -0.98046875, -0.7926829268292683, 2.3170731707317076, 0.1829268292682927
168,0.03076171875, -0.06689453125, -0.98291015625, -0.9756097560975611, 2.1341463414634148, 0.30487804878048785
170,0.03076171875, -0.06689453125, -0.98291015625, -0.9756097560975611, 2.1341463414634148, 0.30487804878048785
172,0.0322265625, -0.06591796875, -0.98779296875, -0.9146341463414634, 2.1341463414634148, 0.24390243902439027
174,0.0322265625, -0.06591796875, -0.98779296875, -0.9146341463414634, 2.1341463414634148, 0.24390243902439027
176,0.033203125, -0.0615234375, -0.9833984375, -0.9756097560975611, 2.25609756097561, 0.30487804878048785
178,0.033203125, -0.0615234375, -0.9833984375, -0.9756097560975611, 2.25609756097561, 0.30487804878048785
180,0.03271484375, -0.06494140625, -0.9853515625, -0.7926829268292683, 2.1951219512195124, 0.1829268292682927
182,0.03271484375, -0.06494140625, -0.9853515625, -0.7926829268292683, 2.1951219512195124, 0.1829268292682927
184,0.0302734375, -0.06591796875, -0.98291015625, -0.9756097560975611, 2.1951219512195124, 0.12195121951219513
186,0.0302734375, -0.06591796875, -0.98291015625, -0.9756097560975611, 2.1951219512195124, 0.12195121951219513
188,0.0390625, -0.06396484375, -0.9873046875, -0.9146341463414634, 2.25609756097561, 0.1829268292682927
190,0.0390625, -0.06396484375, -0.9873046875, -0.9146341463414634, 2.25609756097561, 0.1829268292682927
192,0.03369140625, -0.064453125, -0.984375, -0.853658536585366, 2.378048780487805, 0.30487804878048785
194,0.03369140625, -0.064453125, -0.984375, -0.853658536585366, 2.378048780487805, 0.30487804878048785
196,0.03173828125, -0.068359375, -0.9833984375, -0.9146341463414634, 2.25609756097561, 0.24390243902439027
198,0.03173828125, -0.068359375, -0.9833984375, -0.9146341463414634, 2.25609756097561, 0.24390243902439027
200,0.029296875, -0.06689453125, -0.98779296875, -0.853658536585366, 2.3170731707317076, 0.3658536585365854
202,0.029296875, -0.06689453125, -0.98779296875, -0.853658536585366, 2.3170731707317076, 0.3658536585365854
204,0.03369140625, -0.06396484375, -0.98583984375, -0.9146341463414634, 2.25609756097561, 0.30487804878048785
206,0.03369140625, -0.06396484375, -0.98583984375, -0.9146341463414634, 2.25609756097561, 0.30487804878048785
208,0.03076171875, -0.06640625, -0.98046875, -0.853658536585366, 2.3170731707317076, 0.1829268292682927
210,0.03076171875, -0.06640625, -0.98046875, -0.853658536585366, 2.3170731707317076, 0.1829268292682927
212,0.03076171875, -0.06494140625, -0.98388671875, -0.9146341463414634, 2.25609756097561, 0.12195121951219513
214,0.03076171875, -0.06494140625, -0.98388671875, -0.9146341463414634, 2.25609756097561, 0.12195121951219513
216,0.0341796875, -0.0673828125, -0.98291015625, -0.9756097560975611, 2.3170731707317076, 0.30487804878048785
218,0.0341796875, -0.0673828125, -0.98291015625, -0.9756097560975611, 2.3170731707317076, 0.30487804878048785
220,0.03564453125, -0.06494140625, -0.98193359375, -0.7317073170731708, 2.25609756097561, 0.1829268292682927
222,0.03564453125, -0.06494140625, -0.98193359375, -0.7317073170731708, 2.25609756097561, 0.1829268292682927
224,0.03466796875, -0.06201171875, -0.98193359375, -0.9756097560975611, 1.9512195121951221, 0.24390243902439027
226,0.03466796875, -0.06201171875, -0.98193359375, -0.9756097560975611, 1.9512195121951221, 0.24390243902439027
228,0.0322265625, -0.0625, -0.99267578125, -1.0365853658536586, 2.378048780487805, 0.1829268292682927
230,0.0322265625, -0.0625, -0.99267578125, -1.0365853658536586, 2.378048780487805, 0.1829268292682927
232,0.03369140625, -0.06689453125, -0.982421875, -0.9756097560975611, 2.1951219512195124, 0.30487804878048785
234,0.03369140625, -0.06689453125, -0.982421875, -0.9756097560975611, 2.1951219512195124, 0.30487804878048785
236,0.03466796875, -0.06591796875, -0.986328125, -0.7317073170731708, 2.1951219512195124, 0.24390243902439027
238,0.03466796875, -0.06591796875, -0.986328125, -0.7317073170731708, 2.1951219512195124, 0.24390243902439027
240,0.03466796875, -0.06494140625, -0.98583984375, -0.9146341463414634, 2.1341463414634148, 0.30487804878048785
242,0.03466796875, -0.06494140625, -0.98583984375, -0.9146341463414634, 2.1341463414634148, 0.30487804878048785
244,0.03466796875, -0.06787109375, -0.97314453125, -0.6707317073170732, 2.25609756097561, 0.24390243902439027
246,0.03466796875, -0.06787109375, -0.97314453125, -0.6707317073170732, 2.25609756097561, 0.24390243902439027
248,0.0302734375, -0.06982421875, -0.984375, -0.853658536585366, 2.25609756097561, 0.3658536585365854
250,0.0302734375, -0.06982421875, -0.984375, -0.853658536585366, 2.25609756097561, 0.3658536585365854
252,0.029296875, -0.0654296875, -0.98193359375, -1.0975609756097562, 2.1341463414634148, 0.12195121951219513
254,0.029296875, -0.0654296875, -0.98193359375, -1.0975609756097562, 2.1341463414634148, 0.12195121951219513
256,0.033203125, -0.0634765625, -0.98486328125, -1.0365853658536586, 2.25609756097561, 0.24390243902439027
258,0.033203125, -0.0634765625, -0.98486328125, -1.0365853658536586, 2.25609756097561, 0.24390243902439027
260,0.0302734375, -0.064453125, -0.9853515625, -0.853658536585366, 2.1951219512195124, 0.3658536585365854
262,0.0302734375, -0.064453125, -0.9853515625, -0.853658536585366, 2.1951219512195124, 0.3658536585365854
264,0.03076171875, -0.0654296875, -0.98486328125, -0.853658536585366, 2.25609756097561, 0.1829268292682927
266,0.03076171875, -0.0654296875, -0.98486328125, -0.853658536585366, 2.25609756097561, 0.1829268292682927
268,0.0322265625, -0.064453125, -0.986328125, -0.7317073170731708, 2.1951219512195124, 0.30487804878048785
270,0.0322265625, -0.064453125, -0.986328125, -0.7317073170731708, 2.1951219512195124, 0.30487804878048785
272,0.0341796875, -0.06298828125, -0.9814453125, -0.853658536585366, 2.1951219512195124, 0.1829268292682927
274,0.0341796875, -0.06298828125, -0.9814453125, -0.853658536585366, 2.1951219512195124, 0.1829268292682927
276,0.0322265625, -0.06396484375, -0.984375, -0.9146341463414634, 2.25609756097561, 0.24390243902439027
278,0.0322265625, -0.06396484375, -0.984375, -0.9146341463414634, 2.25609756097561, 0.24390243902439027
280,0.03173828125, -0.0673828125, -0.984375, -0.9146341463414634, 2.1341463414634148, 0.30487804878048785
